sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,two_year_recid
1,60,0,0,0,0,9,0,3,0
1,49,5,0,0,0,0,1,6,1
1,30,0,0,0,0,12,0,13,1
1,21,0,0,0,0,0,0,12,0
1,25,0,0,0,0,4,0,3,1
1,53,1,0,0,0,1,0,5,0
1,21,0,0,0,0,0,0,46,1
1,29,2,0,0,0,1,1,60,0
1,29,0,0,0,0,4,1,6,0
1,21,2,0,0,0,0,1,6,0
0,24,0,0,0,0,2,1,6,1
1,53,5,0,0,0,4,1,129,1
1,51,1,0,0,0,2,0,76,0
1,29,0,0,0,0,1,1,19,0
0,24,5,0,0,0,0,0,129,0
1,24,5,0,1,9,2,0,3,1
1,37,2,0,0,0,5,0,13,0
1,20,1,0,0,0,0,0,292,1
0,54,2,0,0,0,2,1,33,0
0,51,1,0,0,0,14,0,293,0
1,53,1,0,0,0,1,0,77,0
1,31,0,0,0,0,2,0,5,0
1,25,0,0,0,0,5,0,48,0
1,38,2,0,0,0,0,1,68,0
1,22,0,0,1,1,3,0,5,1
1,21,0,0,0,0,1,0,294,0
1,21,1,0,0,0,1,0,20,1
1,27,0,2,0,0,6,1,33,1
1,28,0,0,1,0,14,1,58,1
1,49,0,0,0,0,6,1,6,1
1,52,0,0,0,0,7,0,295,1
1,25,0,0,0,0,1,1,19,0
1,56,1,0,0,0,2,0,106,0
1,34,0,0,0,0,22,0,13,0
1,35,2,0,0,0,7,0,5,0
1,23,0,0,0,0,1,1,5,1
1,22,1,0,0,2,0,0,49,0
1,23,0,0,0,0,0,0,12,1
1,30,0,0,0,0,4,1,19,0
1,42,0,0,0,0,1,1,133,1
1,50,0,0,0,2,24,1,19,1
1,54,1,0,0,0,12,0,223,1
1,37,5,0,0,0,4,1,5,1
1,37,0,0,0,0,0,0,3,0
1,23,0,0,0,0,1,0,4,0
1,41,1,0,0,0,0,0,76,0
1,50,0,1,0,0,5,0,3,0
1,41,2,0,0,0,19,0,66,1
1,26,0,0,0,0,2,0,87,1
1,40,5,0,0,0,8,0,3,1
1,23,0,0,0,0,2,0,10,1
1,55,1,0,0,0,1,0,5,1
1,24,0,0,0,0,0,0,12,1
1,33,1,0,1,0,5,1,6,1
1,23,1,0,0,0,0,0,21,0
1,37,0,0,0,0,1,1,33,1
0,64,5,0,0,0,0,0,87,0
1,51,1,0,0,0,0,1,6,0
1,40,5,0,0,0,4,0,76,1
1,43,1,0,0,0,1,0,296,0
0,35,0,0,0,0,3,1,6,1
1,22,2,0,0,0,1,0,12,1
1,29,0,0,0,0,2,0,17,0
1,57,1,0,0,0,0,1,92,0
1,20,0,0,1,2,1,1,6,1
1,37,1,0,0,0,1,1,132,1
0,23,5,0,0,0,0,1,6,0
1,23,0,0,0,0,3,0,5,1
1,36,1,0,0,0,9,1,5,1
1,55,1,0,0,0,1,1,73,0
1,53,0,0,0,0,18,1,28,1
1,21,0,0,0,0,1,0,21,1
1,27,0,0,0,0,3,1,6,1
1,28,0,0,1,0,6,0,12,1
1,26,1,0,0,0,1,0,5,1
1,25,1,0,0,0,1,0,10,0
1,66,1,0,0,0,0,0,12,0
1,28,0,0,0,0,3,1,20,0
1,21,0,0,0,0,0,0,12,1
1,24,0,0,0,0,0,1,27,0
1,60,1,0,0,0,18,1,68,1
1,37,0,0,0,0,2,0,13,1
1,23,0,0,0,0,2,1,297,1
1,73,1,0,0,0,0,1,6,0
1,44,0,0,0,0,0,0,5,0
1,42,2,0,0,0,0,1,68,0
1,40,0,0,0,0,6,0,3,0
0,28,0,0,0,0,0,0,298,1
1,21,2,0,0,0,0,0,87,0
1,56,1,0,0,0,0,1,6,1
1,42,0,0,0,0,3,0,3,0
1,32,1,1,0,0,11,0,5,1
1,50,1,0,0,0,1,0,5,0
1,34,1,0,0,0,0,1,6,0
1,47,0,0,0,0,1,1,6,1
1,58,1,0,0,0,3,0,2,0
1,48,1,0,0,0,3,0,152,0
0,20,1,0,0,0,0,0,12,0
0,53,0,0,0,0,10,0,72,1
1,29,0,0,0,0,0,0,13,0
1,38,5,0,0,0,1,1,6,0
0,43,1,0,0,0,0,1,87,0
1,35,0,0,0,0,1,1,5,0
1,25,2,0,0,0,2,1,6,1
1,53,1,0,0,0,1,1,6,1
1,22,1,0,0,3,0,1,299,0
0,32,2,0,0,0,1,1,138,0
1,26,1,0,0,0,9,1,27,1
0,48,5,0,0,0,0,0,82,0
1,23,0,0,0,0,4,0,226,1
1,71,1,0,0,0,1,1,84,0
0,61,1,0,0,0,0,1,132,0
0,22,1,0,0,0,2,1,27,0
1,29,0,0,0,0,1,1,174,1
0,54,1,0,0,0,1,1,58,0
1,24,1,0,2,0,6,0,5,0
0,28,1,0,0,0,0,0,82,0
0,25,1,0,0,0,2,0,258,0
0,22,0,0,0,0,1,0,300,0
1,24,0,0,0,0,2,0,101,1
1,35,0,0,0,0,0,0,22,0
1,21,0,0,0,0,0,0,41,0
1,49,1,0,0,0,1,1,2,0
1,26,0,0,0,0,6,0,41,1
1,30,0,0,1,0,7,0,95,1
1,32,2,0,0,1,1,1,68,1
1,30,0,0,0,0,5,0,1,1
1,21,0,0,0,0,1,0,5,0
1,64,1,0,0,0,8,0,13,0
0,26,0,0,0,0,1,0,5,0
0,45,1,0,1,0,7,0,5,1
1,37,0,0,0,0,3,1,6,0
0,34,0,0,0,0,1,0,129,1
1,60,2,0,0,0,4,0,12,0
1,58,1,0,0,0,0,1,276,0
1,27,1,0,0,0,0,0,301,0
1,30,0,0,0,0,0,1,32,1
1,25,0,0,0,2,0,1,84,0
1,60,0,0,0,0,19,0,3,1
1,56,0,0,0,0,24,0,66,0
1,33,0,0,0,0,2,1,6,0
1,25,1,0,1,0,9,0,119,1
1,47,0,0,0,0,15,0,3,0
1,32,0,0,0,0,6,0,12,1
1,24,0,0,0,0,3,0,112,1
1,23,1,0,1,0,2,0,5,1
1,23,2,0,0,0,3,0,95,1
1,25,0,0,0,0,1,0,223,1
0,20,0,0,0,0,0,0,12,0
1,32,0,0,0,4,9,0,74,0
0,49,0,0,0,0,0,0,72,0
1,22,0,0,0,0,1,0,12,0
1,24,0,0,0,0,0,0,7,0
1,26,1,0,0,0,10,0,13,1
1,29,0,0,0,0,5,0,101,0
0,20,0,1,0,0,1,0,87,1
1,49,1,0,0,0,1,1,84,0
1,29,0,0,0,0,1,1,6,1
1,18,0,3,0,0,2,0,5,1
1,22,1,0,0,0,0,0,21,0
1,34,0,3,0,0,8,0,5,0
0,26,0,0,0,0,3,0,72,0
1,21,0,0,0,0,0,0,74,1
1,54,1,0,0,0,2,1,6,0
1,59,0,0,0,0,1,0,3,0
1,22,0,0,0,1,0,0,31,1
1,24,5,0,0,0,1,0,72,1
1,64,0,0,0,0,20,0,13,0
1,45,1,0,0,0,1,1,68,1
0,22,0,0,0,0,0,0,12,0
1,24,0,0,0,0,5,0,11,1
0,30,0,0,0,0,3,0,11,1
1,20,1,0,0,2,0,0,12,0
1,29,2,0,0,0,0,0,302,1
1,28,1,0,0,0,5,0,5,1
1,37,5,0,0,0,0,1,6,0
1,25,5,0,0,0,2,0,10,0
1,23,1,0,0,1,3,0,5,1
0,32,0,0,0,0,0,1,6,0
0,44,1,0,0,0,1,0,12,0
1,41,0,0,0,0,8,0,46,0
1,30,1,0,0,0,3,0,303,0
1,27,0,0,0,0,2,1,6,1
1,32,0,0,0,0,0,0,3,1
1,40,0,0,1,1,24,1,6,1
1,34,2,0,0,0,2,1,25,0
1,33,0,0,0,0,1,0,5,0
0,33,0,0,0,0,3,1,6,0
1,33,1,0,0,0,3,0,53,0
1,33,1,0,0,0,0,0,101,0
1,41,0,0,0,0,2,1,5,1
1,37,2,0,0,0,1,1,6,0
1,28,0,0,0,0,9,1,6,0
0,25,0,0,0,0,0,0,72,1
1,51,5,0,0,0,14,0,304,1
0,30,0,0,0,0,1,1,68,0
0,47,0,0,0,0,0,1,60,0
1,24,1,0,0,0,0,0,12,1
1,37,1,0,0,0,5,1,5,0
1,31,1,0,0,0,9,0,5,1
0,30,1,0,0,0,1,0,3,0
1,52,0,0,0,0,0,0,209,1
1,25,0,0,0,1,5,0,305,1
1,60,0,0,0,0,10,0,5,0
0,46,0,0,0,0,7,1,6,0
1,62,1,0,0,0,3,1,6,0
1,57,5,0,0,0,10,0,3,1
1,36,1,0,0,0,0,1,6,1
1,24,0,0,0,1,2,0,306,1
1,37,2,0,0,0,3,1,46,1
1,25,1,0,2,1,9,0,5,0
1,21,0,0,0,1,0,1,6,1
1,38,4,0,0,0,0,1,6,0
1,29,0,0,0,0,5,0,4,1
1,52,0,0,0,0,0,1,6,1
1,29,0,0,0,0,5,0,7,0
1,59,0,0,0,0,13,0,66,1
1,39,0,0,0,0,2,0,4,0
1,48,2,0,0,0,1,1,68,0
1,31,5,0,0,0,3,1,6,1
1,20,0,0,1,1,1,0,95,1
1,50,1,0,0,0,0,1,84,0
1,27,0,0,0,0,7,0,42,1
1,27,0,0,0,0,0,1,6,0
1,31,1,0,0,0,4,0,66,1
0,32,0,0,0,0,2,0,31,0
0,24,0,0,0,0,2,1,40,0
1,24,0,0,0,0,4,0,87,1
1,30,1,0,0,0,0,1,27,1
1,21,0,1,1,0,2,0,5,0
1,41,1,0,0,0,0,0,3,0
1,38,5,0,0,0,1,0,20,0
1,32,0,0,0,0,2,0,3,1
1,27,1,0,0,0,5,0,3,0
0,24,1,0,0,0,1,0,12,0
1,69,1,0,0,0,0,1,246,1
1,25,1,0,0,0,1,0,3,0
1,55,1,0,0,0,0,1,6,1
1,28,0,1,0,0,7,0,12,1
1,27,1,0,0,0,0,1,32,1
0,20,0,0,0,0,1,0,15,1
1,36,0,0,0,0,2,0,13,1
0,39,2,0,0,2,10,0,147,1
1,25,0,0,1,1,10,0,48,1
0,35,1,0,0,0,1,1,6,0
1,32,0,0,1,3,12,1,6,1
1,69,5,0,0,0,0,1,6,0
1,21,1,0,0,1,1,1,130,0
1,41,1,0,0,0,1,0,5,0
1,21,2,0,0,0,0,0,12,0
1,38,0,0,0,0,0,0,13,0
1,21,0,0,0,0,1,0,22,1
1,31,1,0,0,0,10,1,27,0
1,35,1,0,0,0,2,1,93,1
1,34,0,0,0,0,5,1,6,0
1,52,1,0,0,0,0,1,6,0
1,21,0,0,0,0,0,0,5,0
1,43,0,0,0,0,8,1,6,0
0,32,1,0,0,0,0,0,12,0
1,49,1,0,0,0,5,0,86,1
0,21,0,0,0,0,0,1,6,0
1,28,0,0,0,0,5,0,57,1
0,65,1,0,0,0,1,0,17,0
0,27,1,0,0,0,0,1,6,0
1,29,5,0,0,0,6,0,7,1
1,48,1,0,0,0,20,0,3,1
1,25,0,0,0,1,1,1,27,0
1,20,0,0,0,0,0,1,6,1
1,49,5,0,0,0,7,0,75,1
1,42,5,0,0,0,6,1,63,0
1,63,0,0,0,0,6,0,5,0
1,40,1,0,0,0,0,1,68,0
1,34,2,0,0,0,0,0,46,0
1,21,0,0,0,0,1,0,12,1
1,27,1,0,0,0,1,1,6,0
1,29,2,0,0,0,0,1,6,0
1,35,1,0,0,0,0,1,6,1
1,32,0,0,0,0,9,1,5,1
0,50,0,0,0,0,0,1,6,0
1,31,0,0,0,0,1,1,33,0
1,47,1,0,0,0,0,1,6,0
1,44,1,0,0,0,2,1,6,0
1,44,2,0,0,0,8,0,1,1
1,56,2,0,0,0,0,0,44,0
1,23,0,0,0,0,0,1,6,0
1,54,0,0,0,0,10,0,3,0
1,21,0,1,0,1,1,0,5,1
1,38,1,0,0,0,17,0,66,0
1,25,2,0,0,0,0,0,21,1
1,44,1,0,0,0,2,0,66,1
1,52,0,0,0,0,3,1,58,1
0,52,1,0,0,0,0,0,66,1
1,21,0,0,0,0,0,1,92,1
1,31,0,0,0,0,4,0,5,0
0,30,1,0,0,0,9,0,5,1
0,39,0,0,0,0,1,0,5,0
1,56,0,0,0,0,6,0,3,0
1,35,0,0,0,0,12,0,34,1
1,39,1,0,0,0,1,0,45,0
1,29,1,0,0,0,0,1,6,0
0,28,1,0,0,0,3,0,298,0
1,23,0,0,0,0,2,0,12,1
1,26,1,0,0,0,0,1,199,0
0,64,0,0,0,0,1,1,58,1
0,51,0,1,0,0,10,0,5,0
0,58,5,0,0,0,0,0,307,0
1,20,1,0,0,2,1,0,308,1
1,21,0,0,0,0,0,0,12,1
1,21,0,0,0,0,0,0,74,0
1,23,0,0,0,0,0,0,12,0
1,46,0,0,0,0,3,0,5,0
1,25,0,0,13,1,21,0,13,1
1,35,2,0,0,0,5,0,3,0
1,34,0,0,0,0,12,0,48,0
0,30,0,0,0,0,0,1,6,0
1,47,1,0,0,0,1,0,12,0
1,30,1,0,0,0,4,0,250,0
1,33,2,0,0,0,0,1,132,0
1,47,0,0,0,0,1,0,3,0
1,42,0,0,0,0,33,0,5,1
1,39,0,0,0,0,1,0,3,1
1,50,1,0,0,0,11,0,5,1
1,30,2,0,0,0,2,1,19,1
1,24,1,0,0,2,1,0,49,0
0,22,0,0,0,0,2,0,104,0
1,45,1,0,0,0,3,0,56,0
1,26,1,0,0,0,2,0,12,1
1,39,1,0,0,0,3,0,3,0
1,40,1,0,0,0,1,0,12,0
1,24,0,0,0,0,0,0,4,0
1,23,0,0,0,1,1,0,3,0
1,61,1,0,0,0,0,1,68,0
1,42,1,0,0,0,3,0,262,1
1,38,0,0,0,0,3,0,46,1
1,67,1,0,0,0,0,0,12,1
1,23,1,0,0,0,2,0,52,0
1,31,1,0,0,0,1,0,14,1
1,40,0,1,0,0,15,0,5,0
1,44,0,0,0,0,0,0,5,0
1,37,0,0,0,0,10,0,111,1
0,22,0,0,1,0,3,1,134,0
1,31,1,0,0,0,6,1,6,1
1,28,0,0,0,0,9,0,120,1
1,57,0,0,0,0,2,0,101,0
1,24,5,0,0,0,5,1,5,0
1,33,1,0,0,0,9,0,309,0
0,30,0,0,3,2,10,0,3,1
1,31,5,0,1,0,5,0,5,0
1,56,1,0,0,0,7,0,12,0
1,67,2,0,0,0,2,0,149,0
1,35,0,0,0,0,0,0,10,1
1,57,0,0,0,0,23,0,5,1
0,39,1,0,0,0,8,0,62,1
1,65,1,0,0,0,3,0,74,0
0,22,1,0,0,0,0,1,6,0
0,35,0,0,0,0,2,0,5,0
1,29,0,0,1,0,2,1,6,1
1,37,1,0,0,0,2,1,15,1
1,62,0,0,0,0,13,0,184,1
1,22,0,0,0,0,5,1,5,1
1,31,0,0,0,0,6,1,5,0
1,22,0,0,0,0,0,1,310,1
1,31,2,0,0,0,8,0,13,1
0,56,0,0,0,0,1,0,3,0
1,25,1,0,0,0,2,0,5,0
1,33,1,0,0,0,10,1,6,0
1,25,1,0,0,0,2,0,12,0
0,27,0,0,0,0,3,0,86,0
1,37,0,0,0,0,1,0,66,0
1,41,1,0,0,0,2,1,5,0
1,35,0,0,0,1,5,0,15,0
1,25,2,0,0,0,1,1,6,1
1,55,1,0,0,0,0,1,6,0
0,24,0,0,0,0,1,0,5,0
1,26,0,0,0,0,2,0,95,1
1,35,0,0,0,0,7,0,5,0
1,50,1,0,0,0,3,1,125,1
1,30,0,0,0,0,1,1,6,0
1,25,0,0,0,0,3,0,3,1
0,65,1,0,0,0,1,1,171,1
0,31,0,0,0,0,0,0,11,1
0,24,0,0,0,0,0,1,6,0
1,34,0,0,0,0,6,0,5,1
1,24,5,0,0,0,3,1,6,1
0,30,0,0,1,0,4,0,3,0
0,35,2,0,0,0,0,1,6,0
1,30,0,0,0,0,14,0,5,1
1,24,1,0,0,0,1,1,130,0
1,51,1,0,0,0,3,0,311,1
0,28,0,0,0,0,3,0,12,0
0,27,0,0,0,0,4,0,118,1
1,50,5,0,0,0,5,0,5,0
1,22,1,0,0,0,2,0,3,1
1,29,0,0,0,0,2,0,312,1
1,31,0,0,0,0,0,0,48,0
1,31,1,0,0,0,0,1,29,0
0,32,0,0,0,0,3,0,5,0
1,27,0,0,0,0,1,0,42,1
1,29,1,0,0,0,6,0,152,1
1,59,0,0,0,0,3,0,5,0
1,24,0,0,0,0,1,1,6,1
0,27,1,0,0,0,1,0,15,0
1,33,0,0,0,0,0,0,95,0
0,35,5,0,0,0,0,1,6,0
1,28,1,0,0,0,9,0,5,1
0,40,5,0,0,0,0,0,5,0
1,53,2,0,0,0,3,1,6,0
1,45,5,0,0,0,0,1,6,0
1,24,0,1,0,1,9,1,5,1
1,31,0,2,1,1,16,0,12,1
1,25,2,0,0,0,0,1,6,0
1,24,0,0,0,0,0,0,313,0
1,23,2,0,0,0,6,1,27,0
1,23,0,0,1,0,7,0,20,1
0,47,2,0,0,0,2,0,5,0
1,48,2,0,0,0,0,1,259,0
1,35,2,0,0,0,0,1,25,0
1,24,5,0,0,0,3,0,5,1
1,62,1,0,0,0,0,0,57,0
1,52,0,0,0,0,19,0,5,0
0,25,0,0,0,0,4,0,5,1
1,25,5,0,0,0,1,0,3,0
1,49,0,0,0,0,1,1,63,0
1,50,1,0,0,0,0,0,46,1
1,47,0,0,0,0,3,0,62,1
1,37,0,0,0,0,14,0,13,0
1,26,1,0,0,0,0,1,6,0
1,28,0,0,2,0,21,0,13,0
0,26,0,0,0,0,3,0,21,1
1,48,5,0,0,0,4,0,13,0
1,25,0,0,0,0,1,0,74,0
1,20,0,0,1,0,1,0,87,1
1,34,0,0,0,0,9,0,21,1
1,26,2,0,0,0,1,1,125,0
1,46,0,1,0,1,9,0,12,1
1,21,0,0,0,1,0,0,12,1
0,27,1,0,0,0,2,0,5,1
1,21,0,0,1,1,3,1,6,1
1,29,1,0,0,0,1,0,14,0
1,46,1,0,0,0,4,0,10,0
1,24,0,0,0,0,0,0,21,0
0,51,2,0,0,0,2,1,6,0
1,57,0,0,0,0,8,1,32,1
1,33,0,0,0,0,4,0,11,1
1,23,0,0,1,0,4,0,96,1
1,29,0,0,0,0,5,0,3,0
1,22,1,0,0,0,0,1,6,1
1,56,2,0,0,0,10,1,6,1
0,33,1,0,0,0,1,1,6,1
1,27,5,0,0,0,0,0,57,1
1,31,2,0,0,0,1,1,25,0
1,40,0,0,0,0,3,0,80,1
1,48,5,0,0,0,0,1,29,0
1,32,0,0,3,0,10,0,128,1
1,68,0,0,0,0,1,0,5,0
1,24,0,0,0,0,1,1,6,0
1,32,0,0,0,0,1,0,5,0
1,19,0,0,1,0,2,0,12,1
1,56,2,0,0,0,4,0,49,0
1,23,0,0,0,0,6,0,31,1
1,39,1,6,1,0,17,0,3,1
1,25,0,0,0,0,1,0,5,0
1,42,0,0,0,0,6,0,2,1
1,29,1,0,0,0,1,1,33,0
1,38,1,0,0,0,2,1,6,0
1,32,1,0,2,1,10,0,314,1
1,23,1,0,0,0,4,1,6,1
1,58,0,0,0,0,10,0,3,1
1,42,0,0,0,0,9,0,4,1
1,52,2,0,0,0,3,0,13,0
1,26,1,0,0,0,1,0,87,1
1,27,1,0,0,0,1,0,315,0
1,33,1,0,0,0,1,0,5,0
1,33,0,0,0,0,2,0,12,1
1,23,0,0,0,0,0,1,6,1
1,25,0,0,1,0,4,0,5,1
1,32,0,0,0,0,0,0,91,1
1,34,2,0,0,0,14,0,12,1
0,29,1,0,0,0,0,1,6,0
1,38,0,0,0,0,19,0,5,1
1,29,1,0,0,0,0,1,190,0
1,27,0,0,0,0,6,0,7,1
1,25,1,0,0,0,0,1,60,1
0,31,1,0,0,2,2,0,5,1
1,30,0,0,0,0,8,0,5,1
1,41,0,0,0,0,0,0,12,0
1,59,0,0,0,0,8,0,3,0
1,21,1,0,0,0,1,1,6,1
0,33,0,0,0,0,6,1,5,1
1,27,0,0,0,0,6,0,66,1
1,30,0,0,0,0,0,0,46,0
1,43,1,0,0,0,4,0,31,0
0,24,1,0,0,1,2,0,316,0
1,45,0,0,0,0,13,1,276,1
1,23,1,0,0,1,0,0,91,1
0,40,1,0,0,0,5,0,12,0
0,23,0,0,0,0,0,0,66,0
1,39,0,0,0,0,3,0,5,0
0,26,0,0,0,0,5,0,82,1
0,26,1,0,0,0,0,1,68,0
1,21,0,0,0,0,0,1,6,0
1,30,1,0,1,1,3,0,317,0
1,44,1,0,0,0,0,0,87,0
1,21,0,0,0,0,1,0,244,1
1,23,0,0,0,0,0,1,61,0
0,49,0,0,0,0,1,0,11,0
1,23,0,0,0,0,3,0,12,1
1,24,0,0,0,0,1,0,3,1
0,21,0,0,0,0,1,0,5,1
0,37,1,0,0,0,7,0,53,1
0,21,0,0,0,0,1,1,6,1
1,28,1,0,0,0,2,0,5,1
1,42,1,0,0,0,2,1,6,0
1,23,5,0,2,0,7,0,20,1
0,24,0,0,0,0,2,0,11,1
1,31,1,0,0,0,0,0,3,0
1,24,0,1,0,0,2,1,213,1
1,25,0,0,0,0,1,0,5,0
1,55,0,0,0,0,12,0,5,0
1,33,0,0,0,0,1,1,6,1
1,26,0,1,3,0,24,1,58,1
1,27,0,0,0,0,1,0,5,0
1,26,1,0,0,0,3,1,93,0
0,27,0,0,0,0,0,1,6,0
1,46,1,0,0,0,0,0,3,0
0,38,1,0,0,0,1,1,6,1
0,24,0,0,0,0,0,1,109,0
0,38,0,0,0,0,0,1,93,0
1,27,0,0,0,0,7,0,95,1
1,48,0,0,0,0,6,0,5,0
0,31,1,0,0,0,2,0,3,1
1,28,0,0,0,0,5,1,6,1
1,30,2,0,0,0,7,0,225,0
1,25,1,0,0,1,6,1,59,1
1,27,0,0,0,0,8,0,5,1
1,55,1,0,0,0,0,1,6,0
1,25,0,0,0,0,1,0,41,0
1,40,0,0,0,0,5,0,5,1
1,21,0,0,0,0,0,0,95,1
1,50,1,0,0,0,26,0,3,1
1,28,0,0,1,0,10,0,5,1
1,20,0,0,1,0,2,0,3,1
1,33,3,1,0,0,9,1,115,1
1,31,0,5,0,0,10,0,5,1
0,57,0,0,0,0,0,1,58,0
1,25,0,0,0,0,0,1,6,0
1,22,0,0,4,0,7,0,5,1
1,31,0,0,0,0,3,0,45,1
1,43,0,0,0,0,7,0,5,0
0,25,1,0,0,0,0,1,68,0
1,39,2,0,0,0,1,1,6,0
1,40,0,0,0,0,1,0,11,0
1,20,0,0,0,0,0,0,42,1
1,35,0,0,0,0,2,1,27,0
1,34,0,0,0,0,1,1,5,1
1,27,1,0,0,1,18,0,66,1
1,37,2,0,0,0,1,0,5,1
0,38,0,0,0,0,3,0,13,1
1,21,1,0,0,0,0,0,4,1
1,25,0,0,0,0,0,1,6,1
1,53,0,0,0,0,6,1,59,1
0,50,0,0,0,0,4,0,82,0
0,23,1,0,0,0,1,1,6,0
1,27,0,1,0,0,2,0,48,1
1,22,5,0,0,0,0,0,12,1
1,27,1,0,0,0,0,1,19,1
1,29,0,0,0,0,5,0,4,1
1,38,0,0,0,0,1,1,6,0
0,54,1,0,0,0,2,0,5,0
1,26,0,0,0,0,1,0,5,1
1,37,0,1,8,5,23,0,48,1
1,36,0,0,2,1,25,1,6,1
1,28,0,0,0,0,18,0,150,1
1,49,0,0,0,0,1,1,5,0
1,36,0,0,0,0,11,0,13,0
0,26,0,0,0,0,2,0,5,0
0,41,1,0,0,0,0,0,115,0
1,26,2,0,0,1,9,0,15,1
1,40,1,1,0,0,9,0,5,0
1,29,1,0,0,1,8,1,19,0
1,21,0,1,0,0,7,0,80,1
1,22,5,0,0,0,0,0,91,1
1,33,1,0,0,0,0,0,152,0
1,26,0,0,0,0,7,0,44,0
0,27,0,0,0,0,0,1,6,1
1,35,0,0,0,0,1,0,21,0
1,27,0,0,0,0,3,1,19,0
1,37,2,0,0,0,3,1,6,1
0,31,0,0,0,0,3,0,5,0
1,36,0,1,0,0,26,0,44,1
0,32,5,0,0,0,0,1,29,0
1,50,1,0,0,0,1,0,82,0
1,52,1,0,0,0,1,0,5,0
1,24,0,0,0,0,1,1,6,0
1,38,0,0,0,0,0,0,82,0
1,54,0,0,0,0,11,0,5,0
1,71,1,0,0,0,13,0,11,0
1,27,0,0,4,4,9,0,318,1
0,39,1,0,0,0,1,0,3,0
1,34,5,0,0,0,1,1,33,1
1,23,5,0,0,0,0,1,6,1
1,46,0,1,0,0,8,1,6,1
0,36,0,0,0,0,5,0,15,1
1,55,0,0,0,0,0,0,12,0
1,33,2,0,0,0,1,0,5,0
1,27,1,0,0,0,0,0,12,0
1,23,0,0,0,3,2,0,20,1
1,20,0,1,0,0,1,0,5,1
0,31,0,0,2,0,10,0,31,0
1,24,1,0,0,0,8,0,5,0
0,37,1,0,0,0,2,0,22,1
1,25,0,0,0,0,0,1,25,1
1,26,1,0,0,0,0,0,4,0
1,29,2,0,0,0,0,0,13,0
1,33,2,0,0,0,3,1,33,0
1,29,1,0,0,0,0,0,12,0
1,41,0,0,0,0,4,1,6,1
1,37,0,0,0,0,0,0,46,1
1,46,1,0,0,0,2,0,319,0
0,56,1,0,0,0,10,0,3,1
1,23,0,0,0,0,0,0,12,1
0,23,0,0,0,0,1,0,62,1
1,25,0,0,0,0,0,0,294,1
1,24,0,0,0,0,1,0,44,1
1,35,0,0,0,0,27,0,12,0
1,48,0,0,0,0,10,0,48,0
1,26,2,0,0,0,1,1,32,1
1,24,1,0,0,0,2,0,95,1
1,25,0,0,1,1,8,0,5,0
1,23,0,0,0,0,0,0,74,1
1,43,1,0,0,0,2,0,55,0
0,53,1,0,0,0,0,1,84,0
1,24,0,0,0,0,1,0,320,1
1,25,0,1,0,0,4,1,6,0
1,28,0,0,0,0,0,0,321,0
1,21,1,0,0,0,1,0,12,0
1,31,5,0,0,0,0,1,6,0
1,33,1,0,0,0,3,0,322,1
0,35,0,0,0,0,1,0,5,0
1,55,1,0,0,0,3,1,276,0
1,50,2,0,0,0,9,1,6,1
1,28,0,0,0,0,0,1,6,0
1,44,1,0,0,0,0,1,6,1
0,48,1,0,0,0,2,0,288,0
1,19,0,2,1,1,3,0,20,1
1,23,5,0,0,0,2,1,58,0
1,24,0,0,0,1,3,0,323,1
1,50,1,0,0,0,2,0,3,0
1,31,0,0,0,0,0,1,6,0
0,28,1,0,0,0,0,0,3,1
1,42,1,0,0,0,0,0,52,0
1,21,0,0,0,0,0,1,52,1
1,29,0,0,0,0,5,0,5,0
1,48,1,0,0,0,1,0,82,0
1,21,1,0,0,0,0,0,10,1
1,24,5,0,0,0,0,1,37,1
1,31,1,0,0,0,3,0,287,1
1,23,2,0,0,0,0,1,6,0
1,27,1,0,0,0,0,0,13,1
1,32,5,0,0,0,0,1,101,0
1,75,1,0,0,0,1,0,324,1
1,28,0,0,0,0,7,0,5,1
1,67,1,0,0,0,0,1,6,0
0,32,0,0,0,0,11,0,13,0
1,44,0,0,0,0,7,0,5,0
1,25,0,0,0,0,1,0,5,1
0,30,0,0,0,0,15,1,6,1
1,28,1,0,1,0,9,1,33,0
1,27,0,0,0,0,0,0,5,1
1,36,0,0,0,0,4,0,3,0
1,36,5,0,0,0,8,1,5,0
0,25,1,0,0,0,0,1,213,0
1,31,1,0,0,0,5,0,13,1
1,30,1,0,0,0,0,1,84,1
1,33,0,0,0,0,4,0,5,0
1,38,2,0,0,0,0,1,6,0
1,26,0,0,0,0,1,1,33,1
1,52,2,0,0,0,5,0,82,1
0,22,1,0,0,0,2,1,12,1
1,50,1,0,0,0,0,0,20,0
1,37,0,0,0,0,4,0,41,0
1,58,1,0,0,0,1,0,52,1
1,34,1,0,0,0,3,1,6,1
1,32,1,0,0,0,1,0,21,1
1,29,0,0,0,0,0,1,84,1
1,27,0,0,0,0,0,1,6,0
1,39,1,0,0,0,5,0,74,0
1,24,0,0,0,0,0,0,15,0
1,38,0,1,0,0,8,1,132,0
1,52,1,0,0,0,7,0,101,0
1,56,0,0,0,0,3,1,6,1
1,46,1,0,0,0,7,0,87,1
1,38,1,0,0,0,5,0,325,1
1,47,1,0,0,0,3,1,59,0
1,32,1,0,0,0,0,0,119,0
1,34,0,0,1,0,27,1,6,0
1,42,0,0,0,0,5,0,2,0
